stat;hard;koef_hard;line;public;prest;p2;p1_1;p1_2;punkt;fs1r64;fs1r64_05n;fs1r64_05x;fs1r64_06n;fs1r64_06x;fs1r64_09n;fs1r64_09x;fs1r64_12n;fs1r64_12x;fs1r64_11n;fs1r64_11x;fs1r64_01n;fs1r64_01x;fs1r65_o;fs1r65_n;fs1r65_02n;fs1r65_02x;d_izm;DATE_VERSION
ст.122 ч.3;3;12080;1;;1;1220003;Половое сношение или иные действия сексуального характера с лицомЬ не достигшим шестнадцатилетнего в;Он алты жасKа толмаCан адаммен жыныстыK Kатынас немесе сексуалдыK сипаттаCы ™зге де ‰рекеттер жасау;;01;;;;;;;;;;;7;12;22;;;;04-Sep-24;04-Sep-24
ст.122 ч.4;4;13210;1;;1;1220004;Половое сношение или иные действия сексуального характера с лицомЬ не достигшим шестнадцатилетнего в;Он алты жасKа толмаCан адаммен жыныстыK Kатынас немесе сексуалдыK сипаттаCы ™зге де ‰рекеттер жасау;01,02,;01;;;;;;;;;;;12;15;22;;;;04-Sep-24;04-Sep-24
ст.123;1;2130;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,09,11,01;;1000;;1000;;400;;;;1;;1;;;;;  -   -;
ст.123 ч.1;1;2050;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,11,01;;1000;;1000;;;;;;1;;1;;;;;13-Apr-19;13-Apr-19
ст.123 ч.1;2;4090;1;1;1;1230001;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,11,01;;3000;;3000;;;;;;3;;3;;;;;11-Jan-20;11-Jan-20
ст.123 ч.2;2;4080;1;1;1;1230002;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,11,01;;3000;;3000;;;;;;3;;3;;;;;13-Apr-19;13-Apr-19
ст.123 ч.2;2;6420;1;1;1;1230002;Понуждение к половому сношениюЬ мужеложствуЬ лесбиянству или иным действиям сексуального характера;ЖыныстыK Kатынас жасауCаЬ еркек пен еркектS жыныстыK Kатынас жасауынаЬ ‰йел мен ‰йелдS жыныстыK Kа;;05,06,11,01;;5000;;5000;;;;;;5;;5;;;;;11-Jan-20;11-Jan-20
ст.124 ч.1;3;11160;1;;1;1240001; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;5;10;02;;7;10;  -   -;
ст.124 ч.1;3;11170;1;;1;1240001; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;5;10;02;;7;10;13-Apr-19;13-Apr-19
ст.124 ч.1;3;12060;1;;1;1240001; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;7;12;22;;;;10-Jan-21;10-Jan-21
ст.124 ч.1;3;12070;1;;1;1240001; азвращение лицЬ не достигших шестнадцатилетнего возраста;Он алты жасKа толмаCан адамдарды азCындыK жолCа т_сру;;01;;;;;;;;;;;7;12;22;;;;15-Jun-24;15-Jun-24
ст.124 ч.2;3;12040;1;;1;1240002; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;7;12;22;;;;  -   -;
ст.124 ч.2;3;12050;1;;1;1240002; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;7;12;22;;;;13-Apr-19;13-Apr-19
ст.124 ч.2;4;13030;1;;1;1240002; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;10;15;22;;;;10-Jan-21;10-Jan-21
ст.124 ч.2;4;13040;1;;1;1240002; азвращение лицЬ не достигших шестнадцатилетнего возраста;Он алты жасKа толмаCан адамдарды азCындыK жолCа т_сру;;01;;;;;;;;;;;10;15;22;;;;15-Jun-24;15-Jun-24
ст.124 ч.3;4;12970;1;;1;1240003; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;10;15;22;;;;  -   -;
ст.124 ч.3;4;13000;1;;1;1240003; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;10;15;22;;;;13-Apr-19;13-Apr-19
ст.124 ч.3;4;13300;1;;1;1240003; азвращение малолетних;Жас балаларды азCындыK жолCа т_сру;;01;;;;;;;;;;;12;17;22;;;;10-Jan-21;10-Jan-21
ст.124 ч.3;4;13310;1;;1;1240003; азвращение лицЬ не достигших шестнадцатилетнего возраста;Он алты жасKа толмаCан адамдарды азCындыK жолCа т_сру;;01;;;;;;;;;;;12;17;22;;;;15-Jun-24;15-Jun-24
ст.125 ч.1;3;9300;1;;1;1250001;Похищение человека;Адамды aрлау;;01;;;;;;;;;;;4;7;;;;;  -   -;
ст.125 ч.1;3;9330;1;;1;1250001;Похищение человека;Адамды aрлау;;01;;;;;;;;;;;4;7;;;;;15-Jun-24;15-Jun-24
ст.125 ч.2;3;11760;1;;1;1250002;Похищение человека;Адамды aрлау;01,02,03,04,05,06,07,08;01;;;;;;;;;;;7;12;;01;;;  -   -;
ст.125 ч.2;3;11830;1;;1;1250002;Похищение человека;Адамды aрлау;01,02,03,04,05,06,07,08,09,10;01;;;;;;;;;;;7;12;;01;;;11-Jan-20;11-Jan-20
ст.125 ч.2;3;11840;1;;1;1250002;Похищение человека;Адамды aрлау;01,02,03,04,06,07,08,09,10;01;;;;;;;;;;;7;12;;01;;;15-Jun-24;15-Jun-24
ст.125 ч.3;4;12680;1;;1;1250003;Похищение человека;Адамды aрлау;01,02,03;01;;;;;;;;;;;10;15;;01;;;  -   -;
ст.125 ч.3;4;12770;1;;1;1250003;Похищение человека;Адамды aрлау;01,02,03,21;01;;;;;;;;;;;10;15;;01;;;15-Jun-24;15-Jun-24
ст.126 ч.1;2;3940;1;2;1;1260001;Незаконное лишение свободы;Бас бостандыCынан заSсыз айыру;;11,01;;;;;;;;;;3;;3;;;;;  -   -;
ст.126 ч.1;2;3970;1;2;1;1260001;Незаконное лишение свободы;Бас бостандыCынан заSсыз айыру;;11,01;;;;;;;;;;3;;3;;;;;15-Jun-24;15-Jun-24
ст.126 ч.2;2;5830;1;;1;1260002;Незаконное лишение свободы;Бас бостандыCынан заSсыз айыру;01,02,03,04,05,06,07,08,09;01;;;;;;;;;;;;5;;01;;;  -   -;
ст.126 ч.2;2;5860;1;;1;1260002;Незаконное лишение свободы;Бас бостандыCынан заSсыз айыру;01,02,03,04,05,06,07,08,09,10,11;01;;;;;;;;;;;;5;;01;;;11-Jan-20;11-Jan-20
ст.126 ч.2;2;5870;1;;1;1260002;Незаконное лишение свободы;Бас бостандыCынан заSсыз айыру;01,02,03,04,06,07,08,09,10,11;01;;;;;;;;;;;;5;;01;;;15-Jun-24;15-Jun-24
ст.126 ч.3;3;10810;1;;1;1260003;Незаконное лишение свободы;Бас бостандыCынан заSсыз айыру;01,02,03;01;;;;;;;;;;;5;10;;01;;;  -   -;
ст.126 ч.3;3;10840;1;;1;1260003;Незаконное лишение свободы;Бас бостандыCынан заSсыз айыру;01,02,03,21;01;;;;;;;;;;;5;10;;01;;;15-Jun-24;15-Jun-24
ст.127 ч.1;2;4390;1;;1;1270001;Незаконное помещение в психиатрический стационар;ПсихиатриялыK стационарCа заSсыз орналастыру;;05,06,09,11,01;;3000;;3000;;800;;;;3;;3;;;;;  -   -;
ст.127 ч.2;3;8580;1;;1;1270002;Незаконное помещение в психиатрический стационар;ПсихиатриялыK стационарCа заSсыз орналастыру;01,02,03,04;01;;;;;;;;;;;3;7;;02;;3;  -   -;
ст.127 ч.2;3;10000;1;;1;1270002;Незаконное помещение в психиатрический стационар;ПсихиатриялыK стационарCа заSсыз орналастыру;01,02,03,04;01;;;;;;;;;;;4;8;;02;;3;11-Jan-20;11-Jan-20
ст.128 ч.1;2;7300;1;;1;1280001;Торговля людьми;Адам саудасы;;01;;;;;;;;;;;3;5;01;;;;  -   -;
ст.128 ч.1;3;9380;1;;1;1280001;Торговля людьми;Адам саудасы;;01;;;;;;;;;;;4;7;01;;;;11-Jan-20;11-Jan-20
ст.128 ч.1;3;9380;1;;1;1280001;Торговля людьми;Адам саудасы;;01;;;;;;;;;;;4;7;01;;;;04-Sep-24;04-Sep-24
ст.128 ч.2;3;9480;1;;1;1280002;Торговля людьми;Адам саудасы;01,02,03,04,05,06,07,08,09,10,11,12;01;;;;;;;;;;;5;7;01;;;;  -   -;
ст.128 ч.2;3;10200;1;;1;1280002;Торговля людьми;Адам саудасы;01,02,03,04,05,06,07,08,09,10,11,12;01;;;;;;;;;;;7;9;01;;;;11-Jan-20;11-Jan-20
ст.128 ч.2;3;10200;1;;1;1280002;Торговля людьми;Адам саудасы;01,02,03,04,05,06,07,08,09,10,11,12,13;01;;;;;;;;;;;7;9;01;;;;04-Sep-24;04-Sep-24
ст.128 ч.3;3;11440;1;;1;1280003;Торговля людьми;Адам саудасы;;01;;;;;;;;;;;7;10;01;;;;  -   -;
ст.128 ч.3;3;12310;1;;1;1280003;Торговля людьми;Адам саудасы;;01;;;;;;;;;;;9;12;01;;;;11-Jan-20;11-Jan-20
ст.128 ч.3;3;12310;1;;1;1280003;Торговля людьми;Адам саудасы;;01;;;;;;;;;;;9;12;01;;;;04-Sep-24;04-Sep-24
ст.128 ч.4;4;12830;1;;1;1280004;Торговля людьми;Адам саудасы;01,02;01;;;;;;;;;;;10;15;01;;;;  -   -;
ст.128 ч.4;4;13190;1;;1;1280004;Торговля людьми;Адам саудасы;01,02;01;;;;;;;;;;;12;15;01;;;;11-Jan-20;11-Jan-20
ст.128 ч.4;4;13190;1;;1;1280004;Торговля людьми;Адам саудасы;01,02;01;;;;;;;;;;;12;15;01;;;;04-Sep-24;04-Sep-24
ст.129 ч.1;2;3820;;;1;1290001;Клонирование человека;Адамды клондау;;01;;;;;;;;;;;;3;;02;;2;  -   -;
ст.129 ч.2;3;9360;;;1;1290002;Клонирование человека;Адамды клондау;01,02;01;;;;;;;;;;;4;7;;02;;3;  -   -;
ст.129 ч.2;3;10010;;;1;1290002;Клонирование человека;Адамды клондау;01,02;01;;;;;;;;;;;4;8;;02;;3;11-Jan-20;11-Jan-20
ст.129 ч.3;3;11480;;;1;1290003;Клонирование человека;Адамды клондау;;01;;;;;;;;;;;7;10;02;;;5;  -   -;
ст.129 ч.3;3;12000;;;1;1290003;Клонирование человека;Адамды клондау;;01;;;;;;;;;;;7;12;02;;;5;11-Jan-20;11-Jan-20
ст.130 ч.1 Ш8сключ5н0Щ;1;2030;;1;1;1300001;ШЂHЃ1ЂjЂkЃ>Ѓ7ЂeЂmЂ`;Жала жабу;;05,06,11,01;;1000;;1000;;;;;;1;;1;;;;;  -   -;
ст.130 ч.2 Ш8сключ5н0Щ;1;2340;;1;1;1300002;ШЂHЃ1ЂjЂkЃ>Ѓ7ЂeЂmЂ`;Жала жабу;;05,06,11,01;;2000;;2000;;;;;;2;;2;;;;;  -   -;
ст.130 ч.3 Ш8сключ5н0Щ;2;4010;;1;1;1300003;ШЂHЃ1ЂjЂkЃ>Ѓ7ЂeЂmЂ`;Жала жабу;;05,06,11,01;;3000;;3000;;;;;;3;;3;;;;;  -   -;
ст.131 ч.1;0;110;;1;2;1310001;Оскорбление;Jорлау;;05,06,09;;100;;100;;120;;;;;;;;;;;  -   -;
ст.131 ч.2;0;160;;1;2;1310002;Оскорбление;Jорлау;;05,06,09;;200;;200;;180;;;;;;;;;;;  -   -;
ст.132 ч.1;3;7690;1;;1;1320001;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;2;6;;;;;  -   -;
ст.132 ч.1;3;7710;1;;1;1320001;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;2;6;;;;;09-Jan-19;09-Jan-19
ст.132 ч.1;3;7760;1;;1;1320001;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;3;6;;;;;11-Jan-20;11-Jan-20
ст.132 ч.2;3;8920;1;;1;1320002;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;3;7;22;;;;  -   -;
ст.132 ч.2;3;8930;1;;1;1320002;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;3;7;22;;;;09-Jan-19;09-Jan-19
ст.132 ч.2;3;10040;1;;1;1320002;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;4;8;22;;;;11-Jan-20;11-Jan-20
ст.132 ч.3;3;10020;1;;1;1320003;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;4;8;22;;;;  -   -;
ст.132 ч.3;3;10030;1;;1;1320003;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;4;8;22;;;;09-Jan-19;09-Jan-19
ст.132 ч.3;3;10380;1;;1;1320003;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;4;10;22;;;;11-Jan-20;11-Jan-20
ст.132 ч.4;3;11190;1;;1;1320004;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;5;10;22;;;;  -   -;
ст.132 ч.4;3;11200;1;;1;1320004;Вовлечение несовершеннолетнего в совершение уголовных правонарушений;К‰мелетке толмаCан адамды KылмыстыK KaKыK бaзушылыKтар жасауCа тарту;;01;;;;;;;;;;;5;10;22;;;;09-Jan-19;09-Jan-19
